"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617020001793,2,"29/03/2021 14:13:21","BLIND",1218243,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617020016293,2,"29/03/2021 14:13:36","BLIND",1218243,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","MetroPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",31759.009,NA,NA,NA,NA,"MetroFeedback",NA
"3",1617020016300,2,"29/03/2021 14:13:36","BLIND",1218243,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"END TASK",NA,"","","",14507,NA,NA,NA,NA,"",NA
"1",1617270652892,2,"01/04/2021 11:50:52","BLIND",2347889,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617270677093,2,"01/04/2021 11:51:17","BLIND",2347889,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","MetroPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",31759.009,NA,NA,NA,NA,"MetroFeedback",NA
"3",1617270677096,2,"01/04/2021 11:51:17","BLIND",2347889,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"END TASK",NA,"","","",24204,NA,NA,NA,NA,"",NA
"1",1617005722380,2,"29/03/2021 10:15:22","BLIND",5127730,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617005748729,2,"29/03/2021 10:15:48","BLIND",5127730,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","MetroPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",31759.009,NA,NA,NA,NA,"MetroFeedback",NA
"3",1617005748733,2,"29/03/2021 10:15:48","BLIND",5127730,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"END TASK",NA,"","","",26353,NA,NA,NA,NA,"",NA
"1",1617265194290,2,"01/04/2021 10:19:54","BLIND",6528366,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
