"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617267049515,2,"01/04/2021 10:50:49","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617267087864,2,"01/04/2021 10:51:27","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",14078.095,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1617267087868,2,"01/04/2021 10:51:27","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",38353,NA,NA,NA,NA,"",NA
"1",1617281713180,2,"01/04/2021 14:55:13","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617281724891,2,"01/04/2021 14:55:24","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",14078.095,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1617281724895,2,"01/04/2021 14:55:24","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",11715,NA,NA,NA,NA,"",NA
"1",1617033027746,2,"29/03/2021 17:50:27","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617033051409,2,"29/03/2021 17:50:51","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",14078.095,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1617033051414,2,"29/03/2021 17:50:51","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",23668,NA,NA,NA,NA,"",NA
"1",1617005971425,2,"29/03/2021 10:19:31","BLIND",4193578,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
