"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1616170751318,1,"19/03/2021 17:19:11","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616170779034,1,"19/03/2021 17:19:39","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","GeldPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",29663.12,NA,NA,NA,NA,"GeldFeedback",NA
"3",1616170779039,1,"19/03/2021 17:19:39","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"END TASK",NA,"","","",27721,NA,NA,NA,NA,"",NA
"1",1615822015655,1,"15/03/2021 16:26:55","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615822060237,1,"15/03/2021 16:27:40","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","GeldPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",29663.12,NA,NA,NA,NA,"GeldFeedback",NA
"3",1615822060244,1,"15/03/2021 16:27:40","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"END TASK",NA,"","","",44589,NA,NA,NA,NA,"",NA
"1",1616159948915,1,"19/03/2021 14:19:08","BLIND",7364053,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616159972770,1,"19/03/2021 14:19:32","BLIND",7364053,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","GeldPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",29663.12,NA,NA,NA,NA,"GeldFeedback",NA
"3",1616159972778,1,"19/03/2021 14:19:32","BLIND",7364053,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"END TASK",NA,"","","",23863,NA,NA,NA,NA,"",NA
"1",1615817110678,1,"15/03/2021 15:05:10","BLIND",8386397,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615817134955,1,"15/03/2021 15:05:34","BLIND",8386397,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","GeldPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",29663.12,NA,NA,NA,NA,"GeldFeedback",NA
"3",1615817134964,1,"15/03/2021 15:05:34","BLIND",8386397,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"END TASK",NA,"","","",24286,NA,NA,NA,NA,"",NA
"1",1616498539794,1,"23/03/2021 12:22:19","BLIND",9346782,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616498563100,1,"23/03/2021 12:22:43","BLIND",9346782,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","GeldPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",29663.12,NA,NA,NA,NA,"GeldFeedback",NA
"3",1616498563104,1,"23/03/2021 12:22:43","BLIND",9346782,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"END TASK",NA,"","","",23310,NA,NA,NA,NA,"",NA
"1",1616757649861,1,"26/03/2021 12:20:49","BLIND",9530328,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616757677944,1,"26/03/2021 12:21:17","BLIND",9530328,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","GeldPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",29663.12,NA,NA,NA,NA,"GeldFeedback",NA
"3",1616757677952,1,"26/03/2021 12:21:17","BLIND",9530328,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart2_Feedback","",NA,"END TASK",NA,"","","",28091,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",29663.12,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
