"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615465772179,1,"11/03/2021 13:29:32","BLIND",4174061,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615465777002,1,"11/03/2021 13:29:37","BLIND",4174061,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",NA,NA,NA,4,1,"JoL2",NA
"3",1615465777005,1,"11/03/2021 13:29:37","BLIND",4174061,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",4826,NA,NA,NA,NA,"",NA
"1",1615387211811,1,"10/03/2021 15:40:11","BLIND",7597965,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615387212638,1,"10/03/2021 15:40:12","BLIND",7597965,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",NA,NA,NA,4,1,"JoL2",NA
"3",1615387212641,1,"10/03/2021 15:40:12","BLIND",7597965,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",830,NA,NA,NA,NA,"",NA
"1",1615548739833,1,"12/03/2021 12:32:19","BLIND",7911244,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615548741734,1,"12/03/2021 12:32:21","BLIND",7911244,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",NA,NA,NA,4,1,"JoL2",NA
"3",1615548741738,1,"12/03/2021 12:32:21","BLIND",7911244,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",1905,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
