"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1616160209258,1,"19/03/2021 14:23:29","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1616160291959,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","",NA,"END TASK",NA,"","","",82701,NA,NA,"","","",NA
"2",1616160245046,1,"19/03/2021 14:24:05","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",NA,NA,NA,"","","MetroText",NA
"3",1616160247110,1,"19/03/2021 14:24:07","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",2,"1",1,"JoL1","Two","response_button_text",NA,NA,NA,"1","1","MetroJoL1",NA
"4",1616160291942,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",NA,NA,NA,"kM","","MetroDiagram",NA
"5",1616160291944,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",NA,NA,NA,"o76I4L","","MetroDiagram",NA
"6",1616160291944,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",NA,NA,NA,"bMaUa3Wq","","MetroDiagram",NA
"7",1616160291945,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",NA,NA,NA,"aVrG3","","MetroDiagram",NA
"8",1616160291945,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","MetroPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",NA,NA,NA,"","","MetroDiagram",NA
"9",1616160291946,1,"19/03/2021 14:24:51","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","",NA,"",NA,"","","",NA,NA,NA,"","Er hoeft geen afval op een andere manier verwerkt te worden.,Er is kunstmatig rif aangelegd.,Het plankton en leven is 400 x zoveel.,Er is heel veel leven in de zanderige wateren bij New York.","",NA
"1",1616757782285,1,"26/03/2021 12:23:02","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1616757919638,1,"26/03/2021 12:25:19","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart1_Text-Diagram","",NA,"END TASK",NA,"","","",137353,NA,NA,"","","",NA
