"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615465524646,1,"11/03/2021 13:25:24","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615465535726,1,"11/03/2021 13:25:35","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",20059.85,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1615465535730,1,"11/03/2021 13:25:35","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",11084,NA,NA,NA,NA,"",NA
"1",1615548431404,1,"12/03/2021 12:27:11","BLIND",8654710,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615548450074,1,"12/03/2021 12:27:30","BLIND",8654710,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",20059.85,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1615548450081,1,"12/03/2021 12:27:30","BLIND",8654710,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",18678,NA,NA,NA,NA,"",NA
"1",1615386114860,1,"10/03/2021 15:21:54","BLIND",8695785,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615386135014,1,"10/03/2021 15:22:15","BLIND",8695785,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","MuziekPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",20059.85,NA,NA,NA,NA,"MuziekFeedback",NA
"3",1615386135021,1,"10/03/2021 15:22:15","BLIND",8695785,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart2_Feedback","",NA,"END TASK",NA,"","","",20160,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",20059.85,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
