"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615386758734,1,"10/03/2021 15:32:38","BLIND",6677320,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615386760248,1,"10/03/2021 15:32:40","BLIND",6677320,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",4868.065,NA,NA,4,1,"JoL2",NA
"3",1615386760252,1,"10/03/2021 15:32:40","BLIND",6677320,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","",NA,"END TASK",NA,"","","",1518,NA,NA,NA,NA,"",NA
"1",1615548130856,1,"12/03/2021 12:22:10","BLIND",8497253,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615548135771,1,"12/03/2021 12:22:15","BLIND",8497253,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",4868.065,NA,NA,4,1,"JoL2",NA
"3",1615548135775,1,"12/03/2021 12:22:15","BLIND",8497253,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","",NA,"END TASK",NA,"","","",4919,NA,NA,NA,NA,"",NA
"1",1615465999154,1,"11/03/2021 13:33:19","BLIND",9856676,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615466002067,1,"11/03/2021 13:33:22","BLIND",9856676,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",4868.065,NA,NA,4,1,"JoL2",NA
"3",1615466002071,1,"11/03/2021 13:33:22","BLIND",9856676,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","Part3_JoL2","",NA,"END TASK",NA,"","","",2917,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",4868.065,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
