"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615556291807,1,"12/03/2021 14:38:11","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1615556472783,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","",NA,"END TASK",NA,"","","",180976,NA,NA,"","","",NA
"2",1615556367999,1,"12/03/2021 14:39:27","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",NA,NA,NA,"","","BotoxText",NA
"3",1615556369174,1,"12/03/2021 14:39:29","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",2,"1",1,"JoL1","Two","response_button_text",NA,NA,NA,"2","1","BotoxJoL1",NA
"4",1615556472777,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",NA,NA,NA,"1R4vnED","","BotoxDiagram",NA
"5",1615556472779,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",NA,NA,NA,"nbQDDq","","BotoxDiagram",NA
"6",1615556472780,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",NA,NA,NA,"TFIt10I","","BotoxDiagram",NA
"7",1615556472780,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",NA,NA,NA,"LO","","BotoxDiagram",NA
"8",1615556472780,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",NA,NA,NA,"","","BotoxDiagram",NA
"9",1615556472781,1,"12/03/2021 14:41:12","BLIND",9525483,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","",NA,"",NA,"","","",NA,NA,NA,"","Spieren kunnen niet meer samentrekken,Rimpels worden daardoor glad,Mensen kunnen er jonger eruit gaan zien ,Gezichtsuitdrukking kunnen ongewenst veranderd worden","",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"","","",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"","","",NA
