"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617267104541,2,"01/04/2021 10:51:44","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617267105703,2,"01/04/2021 10:51:45","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617267222719,2,"01/04/2021 10:53:42","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"YD7rC",NA,"BotoxTest",NA
"4",1617267222721,2,"01/04/2021 10:53:42","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617267222728,2,"01/04/2021 10:53:42","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",118187,NA,NA,"",NA,"",NA
"1",1617281728413,2,"01/04/2021 14:55:28","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617281730098,2,"01/04/2021 14:55:30","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617281797899,2,"01/04/2021 14:56:37","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"lgLxXWvM",NA,"BotoxTest",NA
"4",1617281797900,2,"01/04/2021 14:56:37","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617281797902,2,"01/04/2021 14:56:37","BLIND",2409206,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",69489,NA,NA,"",NA,"",NA
"1",1617033136710,2,"29/03/2021 17:52:16","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617033139327,2,"29/03/2021 17:52:19","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617033199336,2,"29/03/2021 17:53:19","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"ujJ8zOg",NA,"BotoxTest",NA
"4",1617033199339,2,"29/03/2021 17:53:19","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617033199347,2,"29/03/2021 17:53:19","BLIND",3809340,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",62637,NA,NA,"",NA,"",NA
"1",1617006012479,2,"29/03/2021 10:20:12","BLIND",4193578,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617006014702,2,"29/03/2021 10:20:14","BLIND",4193578,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617006085927,2,"29/03/2021 10:21:25","BLIND",4193578,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"37bcPzAHV",NA,"BotoxTest",NA
"4",1617006085928,2,"29/03/2021 10:21:25","BLIND",4193578,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617006085931,2,"29/03/2021 10:21:25","BLIND",4193578,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",73452,NA,NA,"",NA,"",NA
"1",1617120403507,2,"30/03/2021 18:06:43","BLIND",4700522,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617120405655,2,"30/03/2021 18:06:45","BLIND",4700522,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617120490621,2,"30/03/2021 18:08:10","BLIND",4700522,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"USLXI0K5g4",NA,"BotoxTest",NA
"4",1617120490623,2,"30/03/2021 18:08:10","BLIND",4700522,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617120490628,2,"30/03/2021 18:08:10","BLIND",4700522,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",87121,NA,NA,"",NA,"",NA
"1",1617194980311,2,"31/03/2021 14:49:40","BLIND",5454513,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617194983340,2,"31/03/2021 14:49:43","BLIND",5454513,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617195064482,2,"31/03/2021 14:51:04","BLIND",5454513,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"hJvvEgSa2",NA,"BotoxTest",NA
"4",1617195064483,2,"31/03/2021 14:51:04","BLIND",5454513,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617195064489,2,"31/03/2021 14:51:04","BLIND",5454513,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",84178,NA,NA,"",NA,"",NA
"1",1617270939226,2,"01/04/2021 11:55:39","BLIND",6606908,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617270941440,2,"01/04/2021 11:55:41","BLIND",6606908,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617271019322,2,"01/04/2021 11:56:59","BLIND",6606908,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"pHfyEB403A",NA,"BotoxTest",NA
"4",1617271019324,2,"01/04/2021 11:56:59","BLIND",6606908,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617271019326,2,"01/04/2021 11:56:59","BLIND",6606908,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",80100,NA,NA,"",NA,"",NA
"1",1617287772824,2,"01/04/2021 16:36:12","BLIND",7029694,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617287774533,2,"01/04/2021 16:36:14","BLIND",7029694,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617287953718,2,"01/04/2021 16:39:13","BLIND",7029694,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"7ix",NA,"BotoxTest",NA
"4",1617287953720,2,"01/04/2021 16:39:13","BLIND",7029694,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"5",1617287953722,2,"01/04/2021 16:39:13","BLIND",7029694,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",180898,NA,NA,"",NA,"",NA
"1",1617019607627,2,"29/03/2021 14:06:47","BLIND",7323432,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617019610327,2,"29/03/2021 14:06:50","BLIND",7323432,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",85197.567,NA,NA,"",NA,"BotoxTest",NA
"3",1617019668601,2,"29/03/2021 14:07:48","BLIND",7323432,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",85197.567,NA,NA,"DR",NA,"BotoxTest",NA
