"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1616170475522,1,"19/03/2021 17:14:35","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616170502716,1,"19/03/2021 17:15:02","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1616170502723,1,"19/03/2021 17:15:02","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",27201,NA,NA,NA,NA,"",NA
"1",1616773660079,1,"26/03/2021 16:47:40","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616773736822,1,"26/03/2021 16:48:56","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1616773736827,1,"26/03/2021 16:48:56","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",76748,NA,NA,NA,NA,"",NA
"1",1616756866349,1,"26/03/2021 12:07:46","BLIND",4604700,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616756893248,1,"26/03/2021 12:08:13","BLIND",4604700,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1616756893255,1,"26/03/2021 12:08:13","BLIND",4604700,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",26906,NA,NA,NA,NA,"",NA
"1",1615817417914,1,"15/03/2021 15:10:17","BLIND",6040867,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615817452030,1,"15/03/2021 15:10:52","BLIND",6040867,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1615817452035,1,"15/03/2021 15:10:52","BLIND",6040867,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",34121,NA,NA,NA,NA,"",NA
"1",1616499054152,1,"23/03/2021 12:30:54","BLIND",7535685,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616499083387,1,"23/03/2021 12:31:23","BLIND",7535685,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1616499083394,1,"23/03/2021 12:31:23","BLIND",7535685,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",29242,NA,NA,NA,NA,"",NA
"1",1615821530901,1,"15/03/2021 16:18:50","BLIND",7813495,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
