"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615386411816,1,"10/03/2021 15:26:51","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1615386515314,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"END TASK",NA,"","","",103498,NA,NA,"","","",NA
"2",1615386457820,1,"10/03/2021 15:27:37","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",85234.885,NA,NA,"","","SuezText",NA
"3",1615386459196,1,"10/03/2021 15:27:39","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",2,"1",1,"JoL1","One","response_button_text",85234.885,NA,NA,"2","1","SuezJoL1",NA
"4",1615386515304,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",85234.885,NA,NA,"w1dfM1KqI4","","SuezDiagram",NA
"5",1615386515306,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",85234.885,NA,NA,"?","","SuezDiagram",NA
"6",1615386515306,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",85234.885,NA,NA,"7fJVki0","","SuezDiagram",NA
"7",1615386515306,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",85234.885,NA,NA,"K21YVXn3T","","SuezDiagram",NA
"8",1615386515306,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",85234.885,NA,NA,"","","SuezDiagram",NA
"9",1615386515307,1,"10/03/2021 15:28:35","BLIND",1025108,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"",NA,"","","",85234.885,NA,NA,"","boten moesten om afrika heen,bedenken kortere route,?,openen suezkanaal","",NA
"1",1615465150820,1,"11/03/2021 13:19:10","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1615465300325,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"END TASK",NA,"","","",149505,NA,NA,"","","",NA
"2",1615465212560,1,"11/03/2021 13:20:12","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",85234.885,NA,NA,"","","SuezText",NA
"3",1615465215030,1,"11/03/2021 13:20:15","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",2,"1",1,"JoL1","Two","response_button_text",85234.885,NA,NA,"2","1","SuezJoL1",NA
"4",1615465300316,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",85234.885,NA,NA,"VRYxtur6Z","","SuezDiagram",NA
"5",1615465300318,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",85234.885,NA,NA,"0qfBW7pmpZ","","SuezDiagram",NA
"6",1615465300318,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",85234.885,NA,NA,"zy2","","SuezDiagram",NA
"7",1615465300318,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",85234.885,NA,NA,"19uUxm4","","SuezDiagram",NA
"8",1615465300318,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",85234.885,NA,NA,"","","SuezDiagram",NA
"9",1615465300319,1,"11/03/2021 13:21:40","BLIND",7896768,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"",NA,"","","",85234.885,NA,NA,"","In de middelleeuwen ontstond er veel wereldhandel,Handelaren uit saudie arabië moesten helemaal om Afrika varen om bij rotterdam te komen,Om handel effectiever/sneller te maken, moest deze route korter gemaakt worden,Het suezkanaal werd gegraven om dit probleem op te lossen","",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",85234.885,NA,NA,"","","",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"","","",NA
