"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617280972486,2,"01/04/2021 14:42:52","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1617281085488,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"END TASK",NA,"","","",113002,NA,NA,"","","",NA
"2",1617281016247,2,"01/04/2021 14:43:36","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",162969.968571429,NA,NA,"","","SuezText",NA
"3",1617281020389,2,"01/04/2021 14:43:40","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",2,"1",1,"JoL1","Two","response_button_text",162969.968571429,NA,NA,"1","1","SuezJoL1",NA
"4",1617281085477,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",162969.968571429,NA,NA,"lg","","SuezDiagram",NA
"5",1617281085480,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",162969.968571429,NA,NA,"DfhUl1s","","SuezDiagram",NA
"6",1617281085480,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",162969.968571429,NA,NA,"?","","SuezDiagram",NA
"7",1617281085480,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",162969.968571429,NA,NA,"KWnr3c","","SuezDiagram",NA
"8",1617281085480,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","SuezPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",162969.968571429,NA,NA,"","","SuezDiagram",NA
"9",1617281085481,2,"01/04/2021 14:44:45","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart1_Text-Diagram","",NA,"",NA,"","","",162969.968571429,NA,NA,"","er was geen verbinding tussen Jeddah en Rotterdam,schepen moesten omvaren om het gehele Afrikaanse continent,Er werd besloten een waterweg te graven tussen de atlantische en Indische oceaan,?","",NA
