"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615465755687,1,"11/03/2021 13:29:15","BLIND",4174061,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615465770941,1,"11/03/2021 13:29:30","BLIND",4174061,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","BetonPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",17136.55,NA,NA,NA,NA,"BetonFeedback",NA
"3",1615465770945,1,"11/03/2021 13:29:30","BLIND",4174061,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","",NA,"END TASK",NA,"","","",15258,NA,NA,NA,NA,"",NA
"1",1615387182371,1,"10/03/2021 15:39:42","BLIND",7597965,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615387210232,1,"10/03/2021 15:40:10","BLIND",7597965,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","BetonPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",17136.55,NA,NA,NA,NA,"BetonFeedback",NA
"3",1615387210236,1,"10/03/2021 15:40:10","BLIND",7597965,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","",NA,"END TASK",NA,"","","",27865,NA,NA,NA,NA,"",NA
"1",1615548723822,1,"12/03/2021 12:32:03","BLIND",7911244,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615548738695,1,"12/03/2021 12:32:18","BLIND",7911244,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","BetonPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",17136.55,NA,NA,NA,NA,"BetonFeedback",NA
"3",1615548738702,1,"12/03/2021 12:32:18","BLIND",7911244,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart2_Feedback","",NA,"END TASK",NA,"","","",14880,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",17136.55,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
