"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615821370221,1,"15/03/2021 16:16:10","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1615821372399,1,"15/03/2021 16:16:12","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",22268.35,NA,NA,"",NA,"BetonTest",NA
"3",1615821412721,1,"15/03/2021 16:16:52","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonA","response_text_area",22268.35,NA,NA,"PjxR2sGJjP",NA,"BetonTest",NA
"4",1615821412723,1,"15/03/2021 16:16:52","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonB","continue_button",22268.35,NA,NA,"",NA,"BetonTest",NA
"5",1615821412732,1,"15/03/2021 16:16:52","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"END TASK",NA,"","","",42510,NA,NA,"",NA,"",NA
"1",1616498851396,1,"23/03/2021 12:27:31","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616498852471,1,"23/03/2021 12:27:32","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",22268.35,NA,NA,"",NA,"BetonTest",NA
"3",1616498902084,1,"23/03/2021 12:28:22","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonA","response_text_area",22268.35,NA,NA,"JdB9Y",NA,"BetonTest",NA
"4",1616498902086,1,"23/03/2021 12:28:22","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonB","continue_button",22268.35,NA,NA,"",NA,"BetonTest",NA
"5",1616498902088,1,"23/03/2021 12:28:22","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"END TASK",NA,"","","",50693,NA,NA,"",NA,"",NA
