"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1616170782943,1,"19/03/2021 17:19:42","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616170784472,1,"19/03/2021 17:19:44","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",14289.054,NA,NA,"",NA,"GeldTest",NA
"3",1616170848060,1,"19/03/2021 17:20:48","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",14289.054,NA,NA,"nrfeCRf",NA,"GeldTest",NA
"4",1616170848063,1,"19/03/2021 17:20:48","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",14289.054,NA,NA,"",NA,"GeldTest",NA
"5",1616170848070,1,"19/03/2021 17:20:48","BLIND",4717795,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",65127,NA,NA,"",NA,"",NA
"1",1615822070281,1,"15/03/2021 16:27:50","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1615822071555,1,"15/03/2021 16:27:51","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",14289.054,NA,NA,"",NA,"GeldTest",NA
"3",1615822128695,1,"15/03/2021 16:28:48","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonA","response_text_area",14289.054,NA,NA,"LQrN",NA,"GeldTest",NA
"4",1615822128697,1,"15/03/2021 16:28:48","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","GeldPart4_Test",1,"1",2,"Test","buttonB","continue_button",14289.054,NA,NA,"",NA,"GeldTest",NA
"5",1615822128702,1,"15/03/2021 16:28:48","BLIND",6570722,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart4_Test","",NA,"END TASK",NA,"","","",58421,NA,NA,"",NA,"",NA
