"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615386713439,1,"10/03/2021 15:31:53","BLIND",6677320,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615386757513,1,"10/03/2021 15:32:37","BLIND",6677320,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1615386757517,1,"10/03/2021 15:32:37","BLIND",6677320,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",44078,NA,NA,NA,NA,"",NA
"1",1615548101300,1,"12/03/2021 12:21:41","BLIND",8497253,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615548129523,1,"12/03/2021 12:22:09","BLIND",8497253,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1615548129528,1,"12/03/2021 12:22:09","BLIND",8497253,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",28228,NA,NA,NA,NA,"",NA
"1",1615465971542,1,"11/03/2021 13:32:51","BLIND",9856676,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615465997979,1,"11/03/2021 13:33:17","BLIND",9856676,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","BotoxPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"BotoxFeedback",NA
"3",1615465997986,1,"11/03/2021 13:33:17","BLIND",9856676,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart2_Feedback","",NA,"END TASK",NA,"","","",26444,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
