"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617195537440,2,"31/03/2021 14:58:57","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617195539717,2,"31/03/2021 14:58:59","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","MuziekPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",31693.99,NA,NA,"",NA,"MuziekTest",NA
"3",1617195587454,2,"31/03/2021 14:59:47","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","MuziekPart4_Test",1,"1",2,"Test","buttonA","response_text_area",31693.99,NA,NA,"PjucyogU7U",NA,"MuziekTest",NA
"4",1617195587455,2,"31/03/2021 14:59:47","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","MuziekPart4_Test",1,"1",2,"Test","buttonB","continue_button",31693.99,NA,NA,"",NA,"MuziekTest",NA
"5",1617195587462,2,"31/03/2021 14:59:47","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","",NA,"END TASK",NA,"","","",50022,NA,NA,"",NA,"",NA
"1",1617119755549,2,"30/03/2021 17:55:55","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617119757689,2,"30/03/2021 17:55:57","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","MuziekPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",31693.99,NA,NA,"",NA,"MuziekTest",NA
"3",1617119849137,2,"30/03/2021 17:57:29","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","MuziekPart4_Test",1,"1",2,"Test","buttonA","response_text_area",31693.99,NA,NA,"YALuzWABm",NA,"MuziekTest",NA
"4",1617119849140,2,"30/03/2021 17:57:29","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","MuziekPart4_Test",1,"1",2,"Test","buttonB","continue_button",31693.99,NA,NA,"",NA,"MuziekTest",NA
"5",1617119849148,2,"30/03/2021 17:57:29","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart4_Test","",NA,"END TASK",NA,"","","",93599,NA,NA,"",NA,"",NA
