"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617195534305,2,"31/03/2021 14:58:54","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617195536213,2,"31/03/2021 14:58:56","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",1230.5,NA,NA,3,1,"JoL2",NA
"3",1617195536216,2,"31/03/2021 14:58:56","BLIND",1289491,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"END TASK",NA,"","","",1912,NA,NA,NA,NA,"",NA
"1",1617119752501,2,"30/03/2021 17:55:52","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617119754198,2,"30/03/2021 17:55:54","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",1230.5,NA,NA,3,1,"JoL2",NA
"3",1617119754202,2,"30/03/2021 17:55:54","BLIND",1334869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"END TASK",NA,"","","",1701,NA,NA,NA,NA,"",NA
"1",1617020245161,2,"29/03/2021 14:17:25","BLIND",3380474,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617020246362,2,"29/03/2021 14:17:26","BLIND",3380474,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",1230.5,NA,NA,3,1,"JoL2",NA
"3",1617020246367,2,"29/03/2021 14:17:26","BLIND",3380474,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"END TASK",NA,"","","",1206,NA,NA,NA,NA,"",NA
"1",1617033346136,2,"29/03/2021 17:55:46","BLIND",4211358,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
