"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1616170506286,1,"19/03/2021 17:15:06","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616170507809,1,"19/03/2021 17:15:07","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",NA,NA,NA,"",NA,"BotoxTest",NA
"3",1616170587195,1,"19/03/2021 17:16:27","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",NA,NA,NA,"l4T4EQ3",NA,"BotoxTest",NA
"4",1616170587196,1,"19/03/2021 17:16:27","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",NA,NA,NA,"",NA,"BotoxTest",NA
"5",1616170587202,1,"19/03/2021 17:16:27","BLIND",1742870,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",80917,NA,NA,"",NA,"",NA
"1",1616773741915,1,"26/03/2021 16:49:01","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616773743284,1,"26/03/2021 16:49:03","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",NA,NA,NA,"",NA,"BotoxTest",NA
"3",1616773832693,1,"26/03/2021 16:50:32","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonA","response_text_area",NA,NA,NA,"yey",NA,"BotoxTest",NA
"4",1616773832695,1,"26/03/2021 16:50:32","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","BotoxPart4_Test",1,"1",2,"Test","buttonB","continue_button",NA,NA,NA,"",NA,"BotoxTest",NA
"5",1616773832697,1,"26/03/2021 16:50:32","BLIND",4401973,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart4_Test","",NA,"END TASK",NA,"","","",90782,NA,NA,"",NA,"",NA
