"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617281113079,2,"01/04/2021 14:45:13","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617281114732,2,"01/04/2021 14:45:14","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
"3",1617281185441,2,"01/04/2021 14:46:25","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37354.372,NA,NA,"cA62SbJ",NA,"SuezTest",NA
"4",1617281185442,2,"01/04/2021 14:46:25","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",2,"Test","buttonB","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
"5",1617281185449,2,"01/04/2021 14:46:25","BLIND",1007411,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"END TASK",NA,"","","",72370,NA,NA,"",NA,"",NA
"1",1617199110183,2,"31/03/2021 15:58:30","BLIND",1079035,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617199112391,2,"31/03/2021 15:58:32","BLIND",1079035,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
"3",1617199182066,2,"31/03/2021 15:59:42","BLIND",1079035,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37354.372,NA,NA,"Vgq",NA,"SuezTest",NA
"4",1617199182068,2,"31/03/2021 15:59:42","BLIND",1079035,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",2,"Test","buttonB","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
"5",1617199182072,2,"31/03/2021 15:59:42","BLIND",1079035,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"END TASK",NA,"","","",71889,NA,NA,"",NA,"",NA
"1",1617006594181,2,"29/03/2021 10:29:54","BLIND",1927223,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617006600756,2,"29/03/2021 10:30:00","BLIND",1927223,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
"3",1617006654027,2,"29/03/2021 10:30:54","BLIND",1927223,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",2,"Test","buttonA","response_text_area",37354.372,NA,NA,"7O9dRqdc",NA,"SuezTest",NA
"4",1617006654029,2,"29/03/2021 10:30:54","BLIND",1927223,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",2,"Test","buttonB","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
"5",1617006654034,2,"29/03/2021 10:30:54","BLIND",1927223,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"END TASK",NA,"","","",59853,NA,NA,"",NA,"",NA
"1",1617119423511,2,"30/03/2021 17:50:23","BLIND",2208511,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617119426321,2,"30/03/2021 17:50:26","BLIND",2208511,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Suez","SuezPart4_Test","SuezPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",37354.372,NA,NA,"",NA,"SuezTest",NA
