"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617266833058,2,"01/04/2021 10:47:13","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1617267048383,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","",NA,"END TASK",NA,"","","",215325,NA,NA,"","","",NA
"2",1617266939994,2,"01/04/2021 10:48:59","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",89768.6725,NA,NA,"","","BotoxText",NA
"3",1617266941337,2,"01/04/2021 10:49:01","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",2,"1",1,"JoL1","Three","response_button_text",89768.6725,NA,NA,"2","1","BotoxJoL1",NA
"4",1617267048374,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",89768.6725,NA,NA,"0SNKvswB","","BotoxDiagram",NA
"5",1617267048375,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",89768.6725,NA,NA,"2qU","","BotoxDiagram",NA
"6",1617267048376,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",89768.6725,NA,NA,"dKHnDMf","","BotoxDiagram",NA
"7",1617267048376,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",89768.6725,NA,NA,"qcuVg","","BotoxDiagram",NA
"8",1617267048376,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","BotoxPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",89768.6725,NA,NA,"","","BotoxDiagram",NA
"9",1617267048377,2,"01/04/2021 10:50:48","BLIND",1192850,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Botox","BotoxPart1_Text-Diagram","",NA,"",NA,"","","",89768.6725,NA,NA,"","Vroeger gebruikt tegen samentrekking van bepaalde spieren. ,Tegenwoordig gebruikt bij plastische chirurgie, bijv. rimpels glad strijken. ,Je ziet er jonger uit. ,Je hele gezichtsuitdrukking wordt veranderd. ","",NA
