"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615465402945,1,"11/03/2021 13:23:22","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1615465523491,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","",NA,"END TASK",NA,"","","",120546,NA,NA,"","","",NA
"2",1615465456414,1,"11/03/2021 13:24:16","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",31786.81,NA,NA,"","","MuziekText",NA
"3",1615465457925,1,"11/03/2021 13:24:17","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",2,"1",1,"JoL1","Three","response_button_text",31786.81,NA,NA,"2","1","MuziekJoL1",NA
"4",1615465523480,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",31786.81,NA,NA,"a10C5M5T","","MuziekDiagram",NA
"5",1615465523481,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",31786.81,NA,NA,"GcC0LimQg","","MuziekDiagram",NA
"6",1615465523482,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",31786.81,NA,NA,"Sja9QK","","MuziekDiagram",NA
"7",1615465523482,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",31786.81,NA,NA,"szuF6yZ","","MuziekDiagram",NA
"8",1615465523482,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","MuziekPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",31786.81,NA,NA,"","","MuziekDiagram",NA
"9",1615465523483,1,"11/03/2021 13:25:23","BLIND",8379995,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","",NA,"",NA,"","","",31786.81,NA,NA,"","Dit traint het brein om dingen te onthouden,verhoogt IQ-scores bij jonge kinderen,Verbetert ruimtelijk inzicht (helpt bij het oplossen van wiskunde sommen),Helpt om herrineringen op te halen (Bijvoorbeeld bij Alzheimer patiënten)","",NA
"1",1615548260893,1,"12/03/2021 12:24:20","BLIND",8654710,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Muziek","MuziekPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
