"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617266775059,2,"01/04/2021 10:46:15","BLIND",1088000,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617266776602,2,"01/04/2021 10:46:16","BLIND",1088000,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",32085.161,NA,NA,"",NA,"BetonTest",NA
"3",1617266827395,2,"01/04/2021 10:47:07","BLIND",1088000,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonA","response_text_area",32085.161,NA,NA,"KX23",NA,"BetonTest",NA
"4",1617266827397,2,"01/04/2021 10:47:07","BLIND",1088000,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonB","continue_button",32085.161,NA,NA,"",NA,"BetonTest",NA
"5",1617266827399,2,"01/04/2021 10:47:07","BLIND",1088000,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"END TASK",NA,"","","",52340,NA,NA,"",NA,"",NA
"1",1617194306175,2,"31/03/2021 14:38:26","BLIND",2305657,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617194317237,2,"31/03/2021 14:38:37","BLIND",2305657,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",32085.161,NA,NA,"",NA,"BetonTest",NA
"3",1617194407940,2,"31/03/2021 14:40:07","BLIND",2305657,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonA","response_text_area",32085.161,NA,NA,"jdoeNKr",NA,"BetonTest",NA
"4",1617194407942,2,"31/03/2021 14:40:07","BLIND",2305657,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonB","continue_button",32085.161,NA,NA,"",NA,"BetonTest",NA
"5",1617194407945,2,"31/03/2021 14:40:07","BLIND",2305657,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"END TASK",NA,"","","",101770,NA,NA,"",NA,"",NA
"1",1617281556804,2,"01/04/2021 14:52:36","BLIND",4054232,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1617281558570,2,"01/04/2021 14:52:38","BLIND",4054232,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",32085.161,NA,NA,"",NA,"BetonTest",NA
"3",1617281606363,2,"01/04/2021 14:53:26","BLIND",4054232,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart4_Test","BetonPart4_Test",1,"1",2,"Test","buttonA","response_text_area",32085.161,NA,NA,"yyeLgl",NA,"BetonTest",NA
