"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617020017331,2,"29/03/2021 14:13:37","BLIND",1218243,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617020018635,2,"29/03/2021 14:13:38","BLIND",1218243,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617020018638,2,"29/03/2021 14:13:38","BLIND",1218243,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",1307,NA,NA,NA,NA,"",NA
"1",1617270678365,2,"01/04/2021 11:51:18","BLIND",2347889,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617270682202,2,"01/04/2021 11:51:22","BLIND",2347889,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617270682205,2,"01/04/2021 11:51:22","BLIND",2347889,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",3840,NA,NA,NA,NA,"",NA
"1",1617005750031,2,"29/03/2021 10:15:50","BLIND",5127730,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617005758303,2,"29/03/2021 10:15:58","BLIND",5127730,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617005758306,2,"29/03/2021 10:15:58","BLIND",5127730,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",8275,NA,NA,NA,NA,"",NA
"1",1617265219189,2,"01/04/2021 10:20:19","BLIND",6528366,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617265232747,2,"01/04/2021 10:20:32","BLIND",6528366,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617265232755,2,"01/04/2021 10:20:32","BLIND",6528366,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",13566,NA,NA,NA,NA,"",NA
"1",1617033700962,2,"29/03/2021 18:01:40","BLIND",6976068,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617033701860,2,"29/03/2021 18:01:41","BLIND",6976068,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617033701864,2,"29/03/2021 18:01:41","BLIND",6976068,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",901,NA,NA,NA,NA,"",NA
"1",1617195253939,2,"31/03/2021 14:54:13","BLIND",7677115,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617195257119,2,"31/03/2021 14:54:17","BLIND",7677115,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617195257123,2,"31/03/2021 14:54:17","BLIND",7677115,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",3185,NA,NA,NA,NA,"",NA
"1",1617093379339,2,"30/03/2021 10:36:19","BLIND",7721456,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617093380913,2,"30/03/2021 10:36:20","BLIND",7721456,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617093380918,2,"30/03/2021 10:36:20","BLIND",7721456,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",1580,NA,NA,NA,NA,"",NA
"1",1617281354421,2,"01/04/2021 14:49:14","BLIND",7860363,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617281356189,2,"01/04/2021 14:49:16","BLIND",7860363,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Two","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617281356192,2,"01/04/2021 14:49:16","BLIND",7860363,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",1771,NA,NA,NA,NA,"",NA
"1",1617119052159,2,"30/03/2021 17:44:12","BLIND",8381117,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617119055959,2,"30/03/2021 17:44:15","BLIND",8381117,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Two","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617119055962,2,"30/03/2021 17:44:15","BLIND",8381117,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",3804,NA,NA,NA,NA,"",NA
"1",1617286881697,2,"01/04/2021 16:21:21","BLIND",8999377,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617286882987,2,"01/04/2021 16:21:22","BLIND",8999377,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617286882991,2,"01/04/2021 16:21:22","BLIND",8999377,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",1294,NA,NA,NA,NA,"",NA
"1",1617200355928,2,"31/03/2021 16:19:15","BLIND",9633608,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617200359464,2,"31/03/2021 16:19:19","BLIND",9633608,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617200359468,2,"31/03/2021 16:19:19","BLIND",9633608,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",3540,NA,NA,NA,NA,"",NA
"1",1617292925471,2,"01/04/2021 18:02:05","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617292928199,2,"01/04/2021 18:02:08","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","One","response_button_text",5457.624,NA,NA,4,1,"JoL2",NA
"3",1617292928203,2,"01/04/2021 18:02:08","BLIND",NA,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","Part3_JoL2","",NA,"END TASK",NA,"","","",2733,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",5457.624,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
