"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615821365435,1,"15/03/2021 16:16:05","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615821369200,1,"15/03/2021 16:16:09","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1615821369204,1,"15/03/2021 16:16:09","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",3769,NA,NA,NA,NA,"",NA
"1",1616498849395,1,"23/03/2021 12:27:29","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616498850296,1,"23/03/2021 12:27:30","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1616498850299,1,"23/03/2021 12:27:30","BLIND",2165250,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",904,NA,NA,NA,NA,"",NA
"1",1616171453681,1,"19/03/2021 17:30:53","BLIND",2817950,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616171454413,1,"19/03/2021 17:30:54","BLIND",2817950,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1616171454416,1,"19/03/2021 17:30:54","BLIND",2817950,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",735,NA,NA,NA,NA,"",NA
"1",1615815904749,1,"15/03/2021 14:45:04","BLIND",3778478,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615815908008,1,"15/03/2021 14:45:08","BLIND",3778478,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Two","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1615815908011,1,"15/03/2021 14:45:08","BLIND",3778478,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",3262,NA,NA,NA,NA,"",NA
"1",1616771471104,1,"26/03/2021 16:11:11","BLIND",5945350,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616771477954,1,"26/03/2021 16:11:17","BLIND",5945350,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1616771477958,1,"26/03/2021 16:11:17","BLIND",5945350,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",6853,NA,NA,NA,NA,"",NA
"1",1616757387180,1,"26/03/2021 12:16:27","BLIND",7742744,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616757390049,1,"26/03/2021 12:16:30","BLIND",7742744,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1616757390051,1,"26/03/2021 12:16:30","BLIND",7742744,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",2871,NA,NA,NA,NA,"",NA
"1",1616159449104,1,"19/03/2021 14:10:49","BLIND",8188391,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1616159449907,1,"19/03/2021 14:10:49","BLIND",8188391,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",6804.75,NA,NA,3,1,"JoL2",NA
"3",1616159449911,1,"19/03/2021 14:10:49","BLIND",8188391,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","Part3_JoL2","",NA,"END TASK",NA,"","","",807,NA,NA,NA,NA,"",NA
