"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617195593676,2,"31/03/2021 14:59:53","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1617195746207,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"END TASK",NA,"","","",152531,NA,NA,"","","",NA
"2",1617195679293,2,"31/03/2021 15:01:19","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",181370.931666667,NA,NA,"","","GeldText",NA
"3",1617195680603,2,"31/03/2021 15:01:20","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",2,"1",1,"JoL1","Two","response_button_text",181370.931666667,NA,NA,"2","1","GeldJoL1",NA
"4",1617195746195,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",181370.931666667,NA,NA,"beAoVIB4M","","GeldDiagram",NA
"5",1617195746197,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",181370.931666667,NA,NA,"4R","","GeldDiagram",NA
"6",1617195746197,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",181370.931666667,NA,NA,"V9sER","","GeldDiagram",NA
"7",1617195746198,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",181370.931666667,NA,NA,"ElXI","","GeldDiagram",NA
"8",1617195746198,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",181370.931666667,NA,NA,"","","GeldDiagram",NA
"9",1617195746198,2,"31/03/2021 15:02:26","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"",NA,"","","",181370.931666667,NA,NA,"","Welbevinden wordt veroorzaakt door bij je familie en de maatschappij te horen,De natuur heeft ervoor gezorgd dat je niet lang afgeleidt raakt van gevaar,Hierdoor voel je maar kort geluk of ongeluk,Hierdoor wen je snel aan luxe","",NA
"1",1617006096992,2,"29/03/2021 10:21:36","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1617006261789,2,"29/03/2021 10:24:21","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","",NA,"END TASK",NA,"","","",164798,NA,NA,"","","",NA
"2",1617006174158,2,"29/03/2021 10:22:54","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",181370.931666667,NA,NA,"","","GeldText",NA
"3",1617006175501,2,"29/03/2021 10:22:55","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",2,"1",1,"JoL1","One","response_button_text",181370.931666667,NA,NA,"2","1","GeldJoL1",NA
"4",1617006261779,2,"29/03/2021 10:24:21","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",181370.931666667,NA,NA,"LNZc","","GeldDiagram",NA
"5",1617006261781,2,"29/03/2021 10:24:21","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",181370.931666667,NA,NA,"?","","GeldDiagram",NA
"6",1617006261781,2,"29/03/2021 10:24:21","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",181370.931666667,NA,NA,"HeB","","GeldDiagram",NA
"7",1617006261781,2,"29/03/2021 10:24:21","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","GeldPart1_Text-Diagram","GeldPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",181370.931666667,NA,NA,"KfjVsDbarJ","","GeldDiagram",NA
