"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615465052062,1,"11/03/2021 13:17:32","BLIND",1950622,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615465053623,1,"11/03/2021 13:17:33","BLIND",1950622,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",1539.253,NA,NA,4,1,"JoL2",NA
"3",1615465053627,1,"11/03/2021 13:17:33","BLIND",1950622,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"END TASK",NA,"","","",1565,NA,NA,NA,NA,"",NA
"1",1615549034975,1,"12/03/2021 12:37:14","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615549037172,1,"12/03/2021 12:37:17","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",1539.253,NA,NA,4,1,"JoL2",NA
"3",1615549037175,1,"12/03/2021 12:37:17","BLIND",3966443,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"END TASK",NA,"","","",2200,NA,NA,NA,NA,"",NA
"1",1615386962398,1,"10/03/2021 15:36:02","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615386963576,1,"10/03/2021 15:36:03","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Three","response_button_text",1539.253,NA,NA,4,1,"JoL2",NA
"3",1615386963580,1,"10/03/2021 15:36:03","BLIND",6693747,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"END TASK",NA,"","","",1183,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",1539.253,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
