"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1617195776578,2,"31/03/2021 15:02:56","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617195778099,2,"31/03/2021 15:02:58","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Four","response_button_text",2729.732,NA,NA,3,1,"JoL2",NA
"3",1617195778103,2,"31/03/2021 15:02:58","BLIND",1403619,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"END TASK",NA,"","","",1525,NA,NA,NA,NA,"",NA
"1",1617006292231,2,"29/03/2021 10:24:52","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617006305433,2,"29/03/2021 10:25:05","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","Two","response_button_text",2729.732,NA,NA,3,1,"JoL2",NA
"3",1617006305476,2,"29/03/2021 10:25:05","BLIND",2523774,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"END TASK",NA,"","","",13245,NA,NA,NA,NA,"",NA
"1",1617287309624,2,"01/04/2021 16:28:29","BLIND",2900853,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1617287312208,2,"01/04/2021 16:28:32","BLIND",2900853,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","Part3_JoL2",1,"1",1,"JoL2","One","response_button_text",2729.732,NA,NA,3,1,"JoL2",NA
"3",1617287312212,2,"01/04/2021 16:28:32","BLIND",2900853,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"END TASK",NA,"","","",2588,NA,NA,NA,NA,"",NA
"1",1617092054115,2,"30/03/2021 10:14:14","BLIND",2903401,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Geld","Part3_JoL2","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
