"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615821184891,1,"15/03/2021 16:13:04","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"","","",NA
"10",1615821334537,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","",NA,"END TASK",NA,"","","",149646,NA,NA,"","","",NA
"2",1615821252666,1,"15/03/2021 16:14:12","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",1,"1",1,"Text","advancementZone","continue_button",80432.2,NA,NA,"","","BetonText",NA
"3",1615821254152,1,"15/03/2021 16:14:14","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",2,"1",1,"JoL1","One","response_button_text",80432.2,NA,NA,"2","1","BetonJoL1",NA
"4",1615821334519,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox2","response_text_area",80432.2,NA,NA,"YOQlCkt1Ua","","BetonDiagram",NA
"5",1615821334522,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox3","response_text_area",80432.2,NA,NA,"VITyPXMde","","BetonDiagram",NA
"6",1615821334522,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox4","response_text_area",80432.2,NA,NA,"ixB","","BetonDiagram",NA
"7",1615821334523,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",3,"1",1,"Diagram","DiagBox1","response_text_area",80432.2,NA,NA,"XvL","","BetonDiagram",NA
"8",1615821334523,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","BetonPart1_Text-Diagram",3,"1",1,"Diagram","Zone1","continue_button",80432.2,NA,NA,"","","BetonDiagram",NA
"9",1615821334524,1,"15/03/2021 16:15:34","BLIND",1620869,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Beton","BetonPart1_Text-Diagram","",NA,"",NA,"","","",80432.2,NA,NA,"","beton is een veelgebruikt materiaal,maar door centrale verwarming te gebruiken droogt het beton uit,dit levert betonkrimp op,de afmetingen in het gebouw veranderen waardoor verdiepingen niet meer op dezelfde hoogte liggen","",NA
