"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1615464789672,1,"11/03/2021 13:13:09","BLIND",2693445,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615464796081,1,"11/03/2021 13:13:16","BLIND",2693445,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","MetroPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"MetroFeedback",NA
"3",1615464796084,1,"11/03/2021 13:13:16","BLIND",2693445,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"END TASK",NA,"","","",6412,NA,NA,NA,NA,"",NA
"1",1615547653413,1,"12/03/2021 12:14:13","BLIND",9344726,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615547681886,1,"12/03/2021 12:14:41","BLIND",9344726,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","MetroPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"MetroFeedback",NA
"3",1615547681890,1,"12/03/2021 12:14:41","BLIND",9344726,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"END TASK",NA,"","","",28477,NA,NA,NA,NA,"",NA
"1",1615386302607,1,"10/03/2021 15:25:02","BLIND",9588918,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,NA,NA,"",NA
"2",1615386318317,1,"10/03/2021 15:25:18","BLIND",9588918,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","MetroPart2_Feedback",1,"1",1,"Feedback","Zone1","continue_button",NA,NA,NA,NA,NA,"MetroFeedback",NA
"3",1615386318322,1,"10/03/2021 15:25:18","BLIND",9588918,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart2_Feedback","",NA,"END TASK",NA,"","","",15715,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
"END OF FILE",NA,NA,"","",NA,NA,"",NA,NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA
