"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_bod5","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1616160309156,1,"19/03/2021 14:25:09","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616160311029,1,"19/03/2021 14:25:11","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"3",1616160356287,1,"19/03/2021 14:25:56","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonA","response_text_area",41160.762,NA,NA,"j76j",NA,"MetroTest",NA
"4",1616160356288,1,"19/03/2021 14:25:56","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonB","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"5",1616160356294,1,"19/03/2021 14:25:56","BLIND",5357775,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"END TASK",NA,"","","",47138,NA,NA,"",NA,"",NA
"1",1616757954936,1,"26/03/2021 12:25:54","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616757957630,1,"26/03/2021 12:25:57","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"3",1616758056048,1,"26/03/2021 12:27:36","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonA","response_text_area",41160.762,NA,NA,"vS3DmMT0rm",NA,"MetroTest",NA
"4",1616758056049,1,"26/03/2021 12:27:36","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonB","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"5",1616758056051,1,"26/03/2021 12:27:36","BLIND",6372771,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"END TASK",NA,"","","",101115,NA,NA,"",NA,"",NA
"1",1615822272240,1,"15/03/2021 16:31:12","BLIND",6667071,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1615822273377,1,"15/03/2021 16:31:13","BLIND",6667071,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"3",1615822326059,1,"15/03/2021 16:32:06","BLIND",6667071,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonA","response_text_area",41160.762,NA,NA,"i7ra8P",NA,"MetroTest",NA
"4",1615822326060,1,"15/03/2021 16:32:06","BLIND",6667071,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonB","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"5",1615822326065,1,"15/03/2021 16:32:06","BLIND",6667071,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"END TASK",NA,"","","",53825,NA,NA,"",NA,"",NA
"1",1616171266887,1,"19/03/2021 17:27:46","BLIND",8128618,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616171268301,1,"19/03/2021 17:27:48","BLIND",8128618,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"3",1616171334528,1,"19/03/2021 17:28:54","BLIND",8128618,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonA","response_text_area",41160.762,NA,NA,"Wbq9K",NA,"MetroTest",NA
"4",1616171334529,1,"19/03/2021 17:28:54","BLIND",8128618,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonB","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"5",1616171334532,1,"19/03/2021 17:28:54","BLIND",8128618,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"END TASK",NA,"","","",67645,NA,NA,"",NA,"",NA
"1",1616771998495,1,"26/03/2021 16:19:58","BLIND",8250323,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"2",1616771999927,1,"26/03/2021 16:19:59","BLIND",8250323,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",1,"InstructieToets","advancementZone","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
"3",1616772106640,1,"26/03/2021 16:21:46","BLIND",8250323,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonA","response_text_area",41160.762,NA,NA,"2KqwK9isp",NA,"MetroTest",NA
"4",1616772106643,1,"26/03/2021 16:21:46","BLIND",8250323,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 45.0","1680x1050","1668x949","Metro","MetroPart4_Test","MetroPart4_Test",1,"1",2,"Test","buttonB","continue_button",41160.762,NA,NA,"",NA,"MetroTest",NA
